41.26825,-95.93294
41.18091,-96.1044
43.40729,-80.39686
53.40407,-6.24509
42.75271,-87.82443
53.34316,-6.24358
43.69958,7.26453
28.33324,-81.51273
24.57073,-81.75308
48.90161,2.32882
25.09585,-80.43892
43.65871,7.19
43.56724,7.01621
48.79963,3.18503
37.14346,-1.95884
44.94516,0.69311
47.98176,-4.25455
36.46523,-5.03158
28.99327,-13.50012
39.54209,2.41458
28.02577,-17.20212
38.74754,0.19359
42.72679,-73.79601
35.04932,-106.63204
35.15952,-106.58421
35.10476,-106.56665
38.84459,-77.1132
40.65699,-75.41928
35.18773,-101.94478
33.78861,-117.91516
61.18056,-149.88201
35.59512,-82.53219
34.04154,-84.31327
33.85169,-84.38004
33.87695,-84.45648
33.95534,-84.22972
33.51437,-82.04247
30.3991,-97.73392
30.21451,-97.74934
35.34183,-119.09818
39.20302,-76.68031
30.42477,-91.13051
36.33472,-94.17774
33.4207,-86.70185
42.54472,-83.17615
39.15035,-86.57672
42.54787,-71.2806
42.52599,-70.99476
39.99987,-105.23298
42.54376,-83.79347
42.98114,-78.79761
42.92376,-78.74155
43.39261,-79.7578
35.30097,-80.75272
35.1899,-80.92682
35.04305,-85.16057
36.78072,-76.23426
37.35333,-77.3968
41.89185,-87.62646
42.04784,-88.05919
39.28417,-84.42823
39.15834,-84.27288
27.89404,-82.66393
41.39562,-81.46365
30.63557,-96.32306
38.96533,-104.79188
38.78941,-104.72786
39.18753,-76.7991
34.01992,-81.07643
40.07966,-83.12823
40.03182,-83.11795
40.11371,-83.01196
39.99965,-82.93254
27.731,-97.4494
30.46201,-90.10249
32.95434,-96.83542
32.75265,-97.06564
32.96095,-97.04424
32.86412,-96.93817
33.00819,-96.97057
32.80894,-96.84628
32.91384,-96.74307
39.7774,-84.05739
39.63345,-84.22876
29.19573,-81.06812
32.91593,-117.22924
39.71697,-105.133
42.51536,-83.02811
38.95692,-77.41177
39.0413,-77.48549
35.95019,-78.99464
40.80729,-73.98936
42.06544,-80.1034
38.87381,-77.22437
46.90634,-96.8029
26.55205,-81.86836
32.83745,-97.1289
32.83714,-97.29395
29.62267,-82.38663
41.722,-72.61706
42.9143,-85.57023
36.08408,-79.96353
40.25159,-76.81716
40.20437,-76.96144
41.73051,-72.79978
41.91895,-72.67184
36.00104,-115.10661
42.1683,-72.64619
29.55098,-95.12621
30.05653,-95.2504
29.73635,-95.46696
29.7247,-95.4413
29.73933,-95.56009
29.96404,-95.54258
30.18373,-95.4529
29.93819,-95.36708
34.75396,-86.69291
39.91227,-86.11891
39.7639,-86.15802
39.92424,-86.11581
39.67538,-86.36645
32.91775,-97.01728
43.48273,-110.76474
32.40265,-90.13744
30.22105,-81.57624
30.2578,-81.52457
38.93704,-94.67071
39.2736,-94.66151
35.90393,-84.14848
40.41747,-86.8326
28.7576,-81.36042
40.22939,-75.28217
27.55688,-99.48324
37.99665,-84.52936
38.01785,-84.41
42.19956,-87.89271
32.50047,-94.75091
38.22424,-85.58346
33.54586,-101.93689
41.087,-74.15659
42.93455,-71.44658
40.78083,-73.44442
35.11303,-89.8029
35.05125,-89.79534
35.10348,-89.86807
25.78192,-80.28479
44.85184,-93.23987
43.58821,-79.64172
30.68267,-88.20376
32.3615,-86.2412
39.94183,-74.95899
32.8226,-79.81536
36.03463,-86.80044
36.15167,-86.6746
29.95036,-90.07311
40.64071,-74.28771
37.52282,-122.0032
39.66108,-75.75237
33.02174,-96.78969
37.78809,-122.25144
43.46673,-79.69038
35.20531,-79.48238
41.22895,-96.02186
34.0793,-117.55473
28.58204,-81.20795
28.43898,-81.47115
28.46489,-81.46102
28.62939,-81.39302
30.4743,-87.20134
39.98561,-75.22329
40.05474,-75.52014
40.12891,-75.40586
33.50557,-112.03872
33.30686,-111.96979
33.58015,-112.11461
33.57576,-111.92636
33.00196,-96.67703
45.52814,-122.83727
43.09079,-70.78224
40.34131,-74.62648
35.73469,-78.80182
35.83619,-78.68008
35.8853,-78.84977
40.35982,-75.98677
37.6491,-77.57885
37.52397,-77.32868
43.07187,-77.62584
38.77196,-121.26038
40.76267,-111.90305
40.6212,-111.86726
29.53709,-98.56542
29.42357,-98.49072
37.67236,-122.38769
37.38567,-121.92805
35.63474,-106.03996
27.33736,-82.50001
32.0202,-81.11361
47.62001,-122.35942
47.46651,-122.24806
43.49127,-96.76802
40.52665,-74.51704
38.66074,-90.56519
41.24756,-73.10193
43.09886,-76.17915
30.42715,-84.22866
27.94115,-82.33224
41.58128,-83.68562
45.61559,-122.65163
41.48092,-72.77288
41.72603,-71.4566
38.90665,-77.03384
37.71132,-97.22205
33.86799,-98.52869
37.2557,-76.6998
39.81788,-75.54953
33.28718,-111.88703
41.26829,-95.9335
-33.85561,151.20963
46.65297,0.36415
43.70503,7.26711
45.7576,4.85796
48.85454,2.41543
48.84632,2.37643
43.70349,7.26042
51.04067,2.38
43.29247,5.40156
48.88257,2.34156
44.8363,-0.58285
49.32325,-0.65179
52.2974,9.8075
50.57052,10.30055
49.8662,10.04419
46.35667,6.149
50.79529,6.91216
48.83717,-1.2214
48.84559,-1.1857
45.643,-0.13857
43.77556,7.50287
43.6986,7.27105
43.70759,7.26342
43.69487,7.25188
43.55244,7.02386
43.55275,7.01885
43.55214,7.01588
43.69421,7.27924
43.69447,7.2584
43.69502,7.26343
43.77399,7.49779
43.77548,7.49506
43.70146,7.27105
43.7001,7.26947
43.69925,7.27032
43.77413,7.50254
42.64139,-74.53692
42.34937,-71.07153
38.91752,-77.04738
38.9104,-77.04273
38.90294,-77.03941
51.89925,-8.46178
53.33177,-6.23428
53.36081,-6.25312
53.34311,-6.26996
53.34806,-6.24611
53.35258,-6.26165
53.30978,-6.24375
53.33365,-6.2319
53.33089,-6.25072
53.3329,-6.23376
53.34089,-6.26059
53.2703,-9.05078
52.66103,-8.63282
43.52887,5.42505
43.523,5.41238
43.9204,2.11605
49.92374,2.30277
47.43753,-0.51194
45.71835,0.1833
45.89721,6.1228
45.89171,6.09046
46.1972,6.26843
43.60084,7.09521
44.66176,-1.16339
43.66325,4.63752
43.94957,4.80628
43.92752,4.84698
43.92423,4.85637
47.01212,4.84228
49.40821,2.11186
44.83403,0.4437
50.49592,2.58173
47.56429,1.37065
44.85756,-0.66434
44.82812,-0.55689
44.88976,-0.56445
44.86647,-0.51342
46.20889,5.22542
47.05717,2.35536
45.59279,5.24702
48.3969,-4.47565
43.4183,6.06357
45.16648,1.54395
45.14553,1.47494
49.18189,-0.36312
49.14974,-0.34136
49.20011,-0.38667
44.46596,1.42888
50.96295,1.83504
43.55029,6.96098
43.20646,2.38427
49.30219,-1.22083
46.78526,4.85508
49.20234,2.45995
48.44628,1.53799
46.78855,1.70236
49.64303,-1.62686
45.76973,3.08338
45.77255,3.08052
45.7827,3.13757
48.07654,7.34991
43.72966,-1.06689
49.34335,0.0878
47.32351,5.02984
47.32256,5.02996
47.28157,5.01941
47.27086,5.04598
47.31175,5.08076
47.31065,5.10626
50.99626,2.20393
49.03941,3.96877
48.17722,6.44244
49.00548,1.14545
43.42552,6.73063
44.49677,0.96854
44.54147,6.05882
46.25697,6.0281
45.16503,5.74248
45.274,5.62315
45.20744,5.78459
45.15896,5.69513
49.40573,0.22172
48.17969,0.6545
46.66776,-1.44568
48.46613,-2.51101
48.51902,-4.05554
48.74605,-3.46116
48.05901,-0.77172
49.49296,0.13083
49.53325,0.18073
47.99748,0.22464
44.91062,-0.26731
50.63736,3.06817
50.64575,2.9747
45.81809,1.29702
45.75647,4.84198
45.77965,4.8258
45.74362,4.82595
45.71416,5.07147
45.72558,4.93727
45.90437,4.82022
45.58315,4.77714
45.69862,5.0148
45.67747,4.78765
45.77766,4.9187
46.31363,4.83752
43.28411,5.3857
43.28024,5.39969
43.29495,5.37507
43.2793,5.61524
43.41714,5.28317
43.39816,5.03419
43.77809,7.4935
49.11365,6.17946
47.97613,2.73254
44.04567,1.39052
47.51236,6.80613
44.5619,4.75021
46.34642,2.59931
43.61007,3.89166
43.68431,4.14946
43.59058,3.9385
46.56577,3.32769
47.74786,7.33836
47.77281,7.39024
47.75901,7.2906
48.61562,6.17745
47.21757,-1.54431
47.14374,-1.66086
48.26056,2.72569
46.99762,3.15395
47.04893,3.12762
43.70581,7.26502
43.70069,7.25922
43.70061,7.28314
43.76968,7.20669
43.71058,7.19239
43.83792,4.36377
43.81489,4.34506
46.33929,-0.40064
47.89922,1.85198
47.84529,1.91617
47.95084,1.85878
43.48339,-0.75496
48.87757,2.34708
48.8809,2.33557
48.86101,2.38067
48.83512,2.38742
48.8338,2.35497
48.83034,2.32331
48.83349,2.31776
48.83183,2.30444
48.84363,2.2945
48.89315,2.37966
48.81996,2.37587
48.81762,2.32417
48.90368,2.30393
48.89779,2.26286
48.87893,2.2428
48.75116,2.27784
48.94327,2.23005
48.76682,2.48444
49.04545,2.0686
49.05437,2.04052
48.88078,2.59869
48.93423,2.25857
48.78366,2.45718
48.87008,2.80937
48.64354,2.50637
48.82013,2.47618
48.95031,2.46564
48.96171,2.4496
48.93921,2.4299
48.67906,2.19479
48.83182,2.58207
48.86142,2.67347
48.83905,2.65762
48.95649,2.90702
48.55258,2.67062
48.71645,2.36795
48.75658,2.34686
48.74781,2.39332
48.80599,1.95164
48.94796,2.06221
48.99815,2.51669
48.973,2.51048
48.93998,2.32479
43.29872,-0.36405
43.32897,-0.38436
45.19777,0.78032
42.70201,2.89596
49.25821,4.0309
49.28462,4.01417
49.23416,4.06871
48.10436,-1.67309
48.12879,-1.70812
48.09825,-1.62274
44.36198,2.58178
49.44149,1.08169
49.46946,1.09164
48.49071,-2.72074
45.44145,4.40536
48.65536,-2.00533
45.73975,-0.66443
47.26022,-0.07922
43.41058,3.69731
43.45768,3.69269
48.58393,7.73504
48.55839,7.68604
48.61235,7.71414
43.20761,0.044
49.36076,6.16437
43.13616,6.02733
43.6062,1.45661
43.59497,1.4966
43.63931,1.37498
43.50192,1.34242
47.38387,0.69125
47.38652,0.72284
44.95861,4.88926
47.65845,-2.7639
49.10488,1.45079
45.36309,5.59083
48.61312,-2.03628
21.96333,-159.35299
22.0563,-159.323
21.34432,-158.12399
21.33312,-158.11899
21.28511,-157.838
21.27257,-157.823
20.91775,-156.694
21.00041,-156.664
20.6908,-156.43999
20.6881,-156.43899
19.9252,-155.87099
36.60061,-121.894
36.70039,-121.675
36.70058,-121.675
35.24297,-120.68299
34.61746,-120.187
36.76373,-119.718
39.13595,-123.198
38.43586,-122.71999
37.43169,-122.42499
37.4046,-122.118
37.40132,-122.11399
37.39248,-122.09599
37.37355,-122.056
37.33383,-122.014
37.38429,-121.998
37.38711,-121.988
37.3925,-121.97399
37.3197,-121.97299
37.27074,-121.93699
37.28709,-121.936
37.45287,-121.92
37.3652,-121.917
37.36971,-121.91499
37.41318,-121.894
37.41147,-121.893
37.33073,-121.887
37.233,-121.77299
37.15491,-121.65699
37.15312,-121.656
37.63,-122.41899
37.60254,-122.37199
37.55607,-122.299
37.55581,-122.283
37.80693,-122.418
37.80561,-122.417
37.78806,-122.40999
37.79192,-122.40899
37.79144,-122.40699
37.78399,-122.407
37.78475,-122.403
37.78802,-122.402
37.78553,-122.39599
37.66516,-122.395
37.66581,-122.394
37.56067,-122.274
37.5114,-122.25199
37.51851,-122.25099
37.63532,-122.114
37.55148,-122.05099
37.5516,-122.05099
37.53263,-122.002
37.52121,-121.997
37.49055,-121.948
37.47953,-121.938
37.80124,-122.27299
37.80158,-122.27199
37.73714,-122.19599
37.73985,-122.193
37.76421,-121.965
37.75022,-121.959
37.76259,-121.94999
37.69646,-121.935
37.69419,-121.903
38.06117,-122.531
37.94602,-122.50599
37.97815,-122.32299
37.83644,-122.293
38.13774,-122.22899
37.9124,-122.06499
37.91401,-122.063
37.95063,-122.06
37.96167,-122.055
37.70281,-121.818
37.70236,-121.81499
37.7563,-121.46199
37.70186,-121.07499
37.67061,-121.038
37.98295,-121.354
37.9832,-121.352
37.29505,-120.46599
36.81402,-119.787
36.80853,-119.786
36.84003,-119.781
36.83728,-119.78099
37.66407,-121.02499
38.2772,-122.46
38.32172,-122.30999
38.17594,-122.25299
38.21931,-122.128
38.25699,-122.065
38.36695,-121.958
38.36923,-121.955
38.36972,-121.95499
38.61622,-121.53899
38.61406,-121.52399
38.61171,-121.515
38.60523,-121.513
38.55242,-121.454
38.59761,-121.44699
38.59776,-121.446
38.59273,-121.415
38.58829,-121.288
38.5884,-121.28599
38.59061,-121.28299
38.60672,-121.267
38.76742,-121.26199
38.7578,-121.25799
38.76543,-121.254
38.76499,-121.254
38.64757,-121.116
38.64745,-121.116
38.9551,-119.94399
38.9556,-119.94299
39.46412,-119.78299
39.43863,-119.761
39.52799,-119.701
42.37588,-122.9
42.37021,-122.88499
39.71528,-121.805
39.71741,-121.804
33.58459,-117.845
33.47598,-117.71899
33.76701,-118.19199
33.76806,-118.185
33.89088,-118.39499
33.94584,-118.39299
33.92353,-118.392
33.91645,-118.391
33.90077,-118.388
33.94869,-118.385
33.94554,-118.38399
33.89226,-118.37799
33.8994,-118.37799
33.83719,-118.351
33.83507,-118.349
33.82232,-118.33
33.85865,-118.31199
33.80368,-118.144
33.81137,-118.136
33.70897,-117.955
33.70894,-117.95499
33.70691,-117.91899
33.6801,-117.892
33.6171,-117.87799
33.69002,-117.87799
33.65411,-117.867
33.67755,-117.851
33.68313,-117.839
33.67985,-117.837
33.62736,-117.72299
33.6538,-117.71299
33.91332,-118.06999
33.80323,-118.046
33.80313,-118.032
33.88188,-118.024
33.85269,-117.99699
33.79964,-117.917
33.81143,-117.915
33.79819,-117.915
33.78906,-117.91399
33.78863,-117.91399
33.80682,-117.909
33.80462,-117.88899
33.86316,-117.88199
33.87841,-117.882
33.86307,-117.88
33.85209,-117.786
33.86651,-117.752
32.86926,-117.23799
32.87238,-117.21499
32.89526,-117.20299
32.75055,-117.195
32.90101,-117.189
32.75908,-117.182
32.72309,-117.17099
32.69492,-117.167
32.70919,-117.164
32.71565,-117.159
32.70826,-117.15799
32.83305,-117.14299
32.82688,-117.142
32.77552,-117.13999
33.13454,-117.28299
33.12173,-117.282
32.98057,-117.269
32.93635,-117.238
32.93701,-117.107
32.93652,-117.10699
32.97856,-117.08199
33.01894,-117.07699
33.46389,-117.69
33.58069,-117.667
33.6711,-117.652
33.86801,-117.53799
33.82326,-116.533
33.74893,-116.408
33.72845,-116.401
33.78254,-116.38399
33.75561,-116.36099
33.75194,-116.358
33.77274,-116.35599
33.7722,-116.35599
33.72169,-116.33
32.76697,-115.554
32.69489,-114.602
32.69483,-114.602
34.26674,-119.27099
34.22906,-119.19499
34.22914,-119.17299
34.21351,-119.004
34.18393,-118.916
34.18392,-118.916
34.28127,-118.79299
34.14496,-118.78
34.17923,-118.603
34.44155,-118.596
34.37822,-118.56999
34.37925,-118.56999
34.00922,-118.492
34.15448,-118.46899
33.9814,-118.45899
33.98469,-118.451
33.98599,-118.442
34.05251,-118.417
34.05563,-118.395
34.10314,-118.33799
34.19166,-118.33299
34.05466,-118.25399
34.14911,-118.15
34.12195,-118.132
34.14036,-118.025
34.13989,-118.02299
34.14022,-118.014
34.07155,-117.958
33.98323,-117.935
34.60162,-118.13799
34.60119,-118.13599
34.06686,-117.607
34.06392,-117.60599
34.06622,-117.58199
34.07867,-117.558
34.07953,-117.554
34.42517,-117.38
33.98621,-117.373
33.97558,-117.34399
34.06572,-117.26799
34.0657,-117.26699
36.32691,-119.349
36.32807,-119.292
35.38048,-119.049
35.38081,-119.04799
35.36842,-119.047
36.17591,-115.287
36.19633,-115.241
36.08602,-115.18499
36.08585,-115.18499
36.08568,-115.185
36.13228,-115.15699
36.1157,-115.15499
36.11925,-115.154
36.13067,-115.154
36.12761,-115.154
36.13007,-115.154
36.07102,-115.08199
36.07292,-115.08099
36.10002,-114.92999
32.20709,-111.039
32.31547,-110.964
32.23292,-110.957
32.12609,-110.93399
32.13216,-110.933
32.16311,-110.915
32.21713,-110.879
32.22028,-110.87799
32.23605,-110.85399
31.52672,-110.259
33.4604,-112.35799
33.42182,-111.97999
33.42319,-111.98
33.31971,-111.971
33.30395,-111.969
33.40213,-111.968
33.37862,-111.96299
33.37792,-111.96299
33.42786,-111.96199
33.37901,-111.96
33.42529,-111.942
33.30688,-111.898
33.30591,-111.89499
33.56986,-112.116
33.57283,-112.116
33.57313,-112.116
33.55828,-112.11299
33.45159,-112.06399
33.50948,-112.036
33.5093,-112.02899
33.4611,-111.98699
33.45781,-111.986
33.53119,-111.966
33.60821,-111.926
33.51019,-111.926
33.49648,-111.92499
33.52764,-111.92499
33.52538,-111.92499
33.48523,-111.925
33.58339,-111.886
33.63576,-112.236
33.63859,-112.22499
33.64038,-112.114
33.68141,-111.968
33.67873,-111.968
33.64044,-111.92599
33.63893,-111.92499
33.64014,-111.925
33.63868,-111.89499
33.39018,-111.85199
33.39309,-111.852
33.39065,-111.851
33.41961,-111.827
33.58257,-111.79
32.2929,-106.78799
32.3476,-106.76399
32.34218,-106.76399
31.78245,-106.406
31.78971,-106.395
31.78002,-106.392
34.54539,-112.46699
35.25808,-112.192
35.17459,-111.661
35.20877,-111.577
36.72912,-108.19099
35.10859,-106.62599
35.0591,-106.621
35.06044,-106.62099
35.05966,-106.61799
35.10769,-106.605
35.14689,-106.594
35.14683,-106.592
35.17437,-106.589
35.09948,-106.56799
35.60704,-106.03499
37.07844,-113.57899
37.10641,-113.555
37.65145,-113.082
36.92576,-111.468
39.11575,-108.53199
39.11572,-108.532
37.26865,-107.886
39.18179,-106.856
39.40062,-106.41499
39.40061,-106.41499
39.475,-106.045
40.27328,-111.70199
40.26316,-111.66199
40.25571,-111.661
40.23481,-111.66
40.21301,-111.658
40.77333,-112.021
40.77116,-112.00499
40.77074,-112.00499
40.67506,-111.90899
40.75575,-111.899
40.76231,-111.899
40.56978,-111.898
40.76023,-111.89399
40.55802,-111.894
40.76771,-111.893
40.52871,-111.889
40.76438,-111.88799
40.75703,-111.83099
40.63448,-111.806
40.64656,-111.50099
40.66356,-111.49699
41.08857,-111.987
41.08835,-111.983
41.08633,-111.983
41.22227,-111.975
40.44518,-106.81499
39.63248,-106.41199
39.6325,-106.41199
39.64335,-106.391
61.17643,-149.943
61.2156,-149.897
61.18945,-149.88299
61.17494,-149.883
61.18937,-149.861
64.84393,-147.72
44.06042,-123.08399
44.08395,-123.03899
44.92244,-122.994
44.04278,-121.32999
44.06506,-121.30799
45.53517,-122.912
45.53871,-122.901
45.54171,-122.872
45.53985,-122.869
45.52796,-122.83699
45.45188,-122.78799
45.40652,-122.74599
45.41589,-122.743
45.41793,-122.741
45.52058,-122.678
45.60439,-122.67799
45.605,-122.678
45.51287,-122.675
45.50685,-122.673
45.53246,-122.66099
45.53135,-122.64799
45.65474,-122.591
45.4298,-122.56899
45.56926,-122.54599
45.56797,-122.54
45.56705,-122.538
47.24895,-122.438
47.61005,-122.346
47.62744,-122.33899
47.62634,-122.33299
47.60656,-122.33099
47.61769,-122.329
47.31613,-122.299
47.42592,-122.296
47.44529,-122.29199
47.4549,-122.254
47.45595,-122.244
47.45771,-122.244
47.43974,-122.24299
47.46265,-122.22099
47.46264,-122.22
47.61752,-122.19299
47.6341,-122.14599
47.63389,-122.146
47.63375,-122.145
47.92093,-122.3
47.81737,-122.291
47.83362,-122.26799
47.76892,-122.18399
47.7773,-122.17999
47.67141,-122.121
47.67079,-122.121
46.60988,-120.491
48.42151,-123.36499
49.1705,-123.143
49.27831,-123.128
49.28821,-123.12
49.2885,-123.11899
50.11403,-122.93999
46.26512,-119.267
46.22324,-119.23099
47.6608,-117.40899
47.66111,-117.409
47.67493,-117.197
47.69799,-116.781
43.66223,-116.334
43.61008,-116.27299
43.57296,-116.21999
43.60462,-116.21299
43.60917,-116.193
43.59809,-116.178
46.90802,-114.037
43.49613,-112.05199
46.591,-112.003
47.49561,-111.29
45.69907,-111.046
45.75428,-108.56599
45.75427,-108.56399
49.68984,-116.015
51.0709,-115.35799
51.0447,-114.06299
51.08851,-113.998
53.54091,-113.487
27.52079,-99.5032
27.56323,-99.5027
27.54652,-99.49719
26.20494,-98.23429
26.18204,-98.23379
26.18411,-98.2331
26.18883,-98.2243
26.17198,-98.0147
26.18643,-97.71109
25.9403,-97.5206
25.95691,-97.508
27.71307,-97.3819
27.71046,-97.37719
29.51661,-98.57159
29.53178,-98.5655
29.4938,-98.55399
29.50672,-98.54529
29.41921,-98.4998
29.41933,-98.4997
29.42001,-98.4992
29.51889,-98.4908
29.41886,-98.48819
29.5201,-98.48549
29.42224,-98.48469
29.42625,-98.4841
29.42271,-98.4832
29.51872,-98.4627
29.51619,-98.45849
28.86492,-96.9967
30.21095,-97.7543
30.21175,-97.7541
30.21152,-97.75369
30.21095,-97.75369
30.21274,-97.7535
30.39334,-97.74959
30.38592,-97.74049
30.26533,-97.7404
30.38527,-97.7386
30.39043,-97.7366
30.27079,-97.7341
30.39772,-97.73329
30.4003,-97.72919
30.31936,-97.70889
30.32047,-97.7075
30.54715,-98.3608
31.09578,-97.743
31.10019,-97.74009
30.40492,-97.6785
30.40949,-97.6753
30.53851,-97.6947
30.53782,-97.69279
30.48581,-97.68319
30.48152,-97.6729
31.0866,-97.38559
30.6298,-96.33749
30.63661,-96.319
30.58727,-96.2869
29.59623,-95.6219
29.74767,-95.6103
29.63508,-95.58129
29.7385,-95.55809
29.7344,-95.54879
29.73709,-95.5466
29.73689,-95.5435
29.74062,-95.4656
29.74181,-95.46379
29.74966,-95.4564
29.73019,-95.4325
29.72861,-95.4228
29.72862,-95.42259
29.69759,-95.41169
29.69342,-95.4092
29.70982,-95.40099
29.70608,-95.39589
29.65971,-95.2564
29.65827,-95.2554
29.65455,-95.2539
29.54967,-95.128
29.556,-95.11969
29.411,-95.03999
29.78156,-95.80979
